Published Date,Title,IP ID,Link
2017-01-17,EU and US publish TTIP state of play assessment,ip_17_49,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_49
2017-01-17,European Commission adopts Opinions on the updated Draft Budgetary Plans of Spain and Lithuania,ip_17_68,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_68
2017-01-11,Commission Proposes Enhanced Market Access for Sri Lanka as Reform Incentive,ip_17_34,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_34
2017-02-27,How competitive is your region? Commission publishes the 2016 Regional Competitiveness Index,ip_17_333,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_333
2017-02-22,European Semester Winter Package: review of Member States' progress towards economic and social priorities,ip_17_308,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_308
2017-02-17,EU invests €444 million in key energy infrastructure,ip_17_280,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_280
2017-02-16,EU supporting Rule of Law and Rural Development in the Kyrgyz Republic with €23 million,ip_17_287,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_287
2017-02-15,European Commission welcomes Parliament's support of trade deal with Canada,ip_17_270,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_270
2017-02-13,Contributing to social inclusion in Poland: EIB finances 1 300 affordable housing units in Poznań under Investment Plan for Europe,ip_17_5636,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5636
2017-02-08,€1 billion to maximise private investment in European transport infrastucture,ip_17_217,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_217
2017-02-01,Europe's energy transition is well underway,ip_17_161,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_161
2017-02-13,Winter 2017 Economic Forecast: Navigating through choppy waters,ip_17_251,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_251
2017-02-03,The EU tackles growing aviation emissions,ip_17_189,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_189
2017-02-27,The European Union increases its support for Burkina Faso with €117&nbsp;million for food security.,ip_17_364,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_364
2017-02-22,EU welcomes entry into force of the WTO Trade Facilitation Agreement,ip_17_188,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_188
2017-02-09,EU opening a new chapter of relations with The Gambia,ip_17_230,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_230
2017-02-02,The European Commission launches public consultation on the future of the Common Agricultural Policy,ip_17_187,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_187
2017-02-28,European Reference Networks: 900 medical teams to connect across Europe for the benefit of patients,ip_17_323,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_323
2017-03-30,European Commission secures 10-year pledge to save Mediterranean fish stocks,ip_17_770,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_770
2017-03-24,EU invests in major growth-enabling infrastructure in Greece,ip_17_704,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_704
2017-03-13,"EU-Algeria: EU adopts €40 million projects to support Algeria's renewable energy, public finances reform and to facilitate trade",ip_17_487,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_487
2017-03-24,The Treaties of Rome at 60: Commission recalls Europe's achievements and leads discussion on the future at 27,ip_17_701,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_701
2017-03-07,Ten years of European solidarity via the European Globalisation Adjustment Fund,ip_17_443,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_443
2017-03-17,EU reinforces cooperation with the African Union and announces new peace building support of €120 million,ip_17_646,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_646
2017-03-15,Commission proposes a new EU Action Plan on Drugs to enhance action against drug use and trafficking,ip_17_601,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_601
2017-03-13,Report on the state of EU-Algeria relations: stepping up policy dialogue and cooperation,ip_17_587,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_587
2017-03-04,Europe strongly advancing renewable energies in Africa,ip_17_442,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_442
2017-04-27,Waste: Commission refers Romania to Court of Justice for failing to adopt national measures on waste management and waste prevention,ip_17_1047,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1047
2017-04-19,Western Mediterranean: Actions for the sustainable development of the blue economy,ip_17_924,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_924
2017-04-11,Bank On Nature: First loan agreement backed by Natural Capital Financing Facility signed in Brussels,ip_17_914,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_914
2017-04-07,State aid: Commission opens in-depth investigation into German plans for electricity capacity reserve,ip_17_903,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_903
2017-04-27,New Action Plan to help regions defend biodiversity and reap the economic benefits of nature protection,ip_17_1112,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1112
2017-04-28,"EU approves €59 million to support peace, stability and job creation in the Horn of Africa",ip_17_1151,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1151
2017-04-27,Commission welcomes European Parliament's backing for European Year of Cultural Heritage,ip_17_1111,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1111
2017-04-26,Commission launches the reflection on the social dimension of Europe by 2025,ip_17_1008,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1008
2017-04-21,The European Union increases its support for Haiti,ip_17_1022,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1022
2017-04-11,EU Official Development Assistance reaches highest level ever,ip_17_916,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_916
2017-04-10,The European Union increases its support for Chad,ip_17_889,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_889
2017-05-31,"Europe on the Move: Commission takes action for clean, competitive and connected mobility",ip_17_1460,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1460
2017-05-22,European Semester 2017 Spring Package: Commission issues country-specific recommendations,ip_17_1311,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1311
2017-05-18,"Revised European Neighbourhood Policy: supporting stabilisation, resilience, security",ip_17_1334,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1334
2017-05-10,Commission launches reflection on harnessing globalisation,ip_17_1230,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1230
2017-05-04,"EU proposes enhanced partnership with Africa on peace and security, and job creation for youth",ip_17_1189,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1189
2017-05-23,European Dialogue on Skills and Migration: Employers and Commission together for the integration of migrants,ip_17_1386,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1386
2017-05-17,EU grants Sri Lanka improved access to its market as incentive for reform,ip_17_1363,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1363
2017-05-11,The European Union steps up its support to Somalia with €200 million at the London Conference,ip_17_1242,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1242
2017-06-14,EIB supports small and medium-scale pro-ecological investments with BOŚ under Juncker Plan,ip_17_5484,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5484
2017-06-08,Completing the Capital Markets Union: Building on the first round of achievements,ip_17_1529,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1529
2017-06-08,"Aviation: An Open and Connected Europe for Jobs, Growth, Investment and Global Leadership",ip_17_1552,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1552
2017-06-07,Europe is stepping up its support for the Central African Republic with aid of EUR 382 million,ip_17_1543,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1543
2017-06-02,EU-China Summit: moving forward with our global partnership,ip_17_1524,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1524
2017-06-14,EU boosts cooperation with key international partners to support its foreign policy objectives,ip_17_1564,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1564
2017-06-07,The new European Consensus on Development – EU and Member States sign joint strategy to eradicate poverty,ip_17_1503,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1503
2017-06-07,EU presents its strategy for more resilient states and societies around the world,ip_17_1554,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1554
2017-06-26,Juncker Plan: EIB supports Maier's innovation strategy and expansion plan with EUR 25m,ip_17_5537,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5537
2017-06-26,Commission takes further steps to enhance business transparency on social and environmental matters,ip_17_1702,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1702
2017-07-20,Investment Plan for Europe: EUR 30m loan from EIB for University of Latvia campus development,ip_17_5612,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5612
2017-07-14,Investment Plan for Europe — Vonovia and EIB sign credit line for financing energy-efficient upgrading of housing stock,ip_17_5604,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5604
2017-07-13,High-Level Expert Group on Sustainable Finance delivers early recommendations,ip_17_2022,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_2022
2017-07-12,Commission recommends closing Excessive Deficit Procedure for Greece,ip_17_1962,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1962
2017-07-06,EU and Japan reach agreement in principle on Economic Partnership Agreement,ip_17_1902,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1902
2017-07-06,EU - Japan Summit: leaders give green light to landmark economic and strategic partnership agreements,ip_17_1927,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1927
2017-07-04,Juncker Plan: Additional EUR 100 million for Croatian SMEs,ip_17_5637,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5637
2017-07-04,First direct loan under the Investment Plan for Europe to a Portuguese midcap:  EIB 20 million to Laboratórios Basi to support a new production unit for parenteral solutions,ip_17_5577,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5577
2017-07-28,EU Trust Fund for Africa adopts €46 million programme to support integrated migration and border management in Libya,ip_17_2187,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_2187
2017-07-24,Proposal for a new EU strategy on Afghanistan: in support of peace and prosperity,ip_17_2122,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_2122
2017-07-20,"EU reinforces its strong partnership with Colombia, focussing on rural reforms",ip_17_2072,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_2072
2017-07-07,Public consultation identifies challenges for future Common Agricultural Policy,ip_17_1939,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1939
2017-07-04,"Central Mediterranean Route: Commission proposes Action Plan to support Italy, reduce pressure and increase solidarity",ip_17_1882,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1882
2017-07-17,Employment and social developments in Europe: 2017 review shows positive trends but highlights high burden on the young,ip_17_1988,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_1988
2017-08-28,Investment Plan for Europe: EIB grants financing to Apeiron,ip_17_5634,https://ec.europa.eu/commission/presscorner/detail/ov/ip_17_5634
2017-08-09,10 years since the start of the crisis: back to recovery thanks to decisive EU action,ip_17_2401,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_2401
2017-09-29,EU and FAO join forces to take action on food waste and antimicrobial resistance,ip_17_3561,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_3561
2017-09-28,"Member States to benefit from over €222 million investments for environment, nature and climate action",ip_17_3429,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_3429
2017-09-28,Security Union: Commission steps up efforts to tackle illegal content online,ip_17_3493,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_3493
2017-09-21,Taxation: Commission sets out path towards fair taxation of the Digital Economy,ip_17_3305,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_3305
2017-09-20,EU-Canada trade agreement enters into force,ip_17_3121,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_3121
2017-09-18,"State of the Union 2017 – Industrial Policy Strategy: Investing in a smart, innovative and sustainable industry",ip_17_3185,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_3185
